AAPL,GOOG,MSFT,FB,AMZN,CSCO,GILD,AMGN,SBUX,CELG,QCOM,PCLN,AVGO,ADBE,NFLX,ESRX,CTSH,YHOO,TSLA,ALXN,CME,EBAY,NXPI,INTU,ORLY,ILMN,AMAT,ROST,EQIX,FISV,DISH,VRTX,NVDA,PAYX,DLTR,CERN,TROW,AMTD,CHKP,SNDK,HSIC,FAST,BMRN,VRSK,LRCX,SBAC,NCLH,ULTA,CTXS,XLNX,SYMC,TSCO,KLAC,SRCL,LLTC,CHRW,MXIM,MCHP,HOLX,STX,VRSN,CTAS,AKAM,WYNN,LULU,XRAY,GRMN,JAZZ,BBBY,SABR,ANSS,NTAP,SNPS,SBNY,FFIV,IDXX,SPLS,SEIC,MRKT,CDW,LAMR,HDS,JKHY,FLEX,JBLU,YNDX,SSNC,SPLK,FSLR,TRMB,AGNC,ALNY,MIK,ALGN,ODFL
1101533,116467,2186177,1240396,151713,695293,558716,140411,291147,464387,279477,18271,204195,89108,741018,94988,100559,997263,89731,186313,101989,372650,302741,12955,8540,47324,253937,110453,23669,30270,28126,113504,340577,98855,253240,88862,74555,215640,16116,90506,8734,256014,163333,22830,81750,17867,112329,17762,30027,48083,291796,50777,96082,8011,22319,21454,31661,208283,48317,673864,31125,6390,37553,87935,56138,24443,32856,33542,26039,19515,4229,62593,9655,4900,10302,14300,307578,26085,7037,30299,6900,58979,36559,284786,321676,57915,7950,40684,37216,172773,529102,85495,8276,12790,103537
911727,82477,1637031,824635,80861,919235,415894,87034,287584,227858,301725,14463,109777,27260,483760,130681,157463,1015235,126527,117436,132356,508301,143228,15274,11542,24328,232824,65713,18216,21143,23986,120025,309990,89137,64996,29968,65154,132745,25342,106292,4000,262093,69358,32277,49537,76816,41585,12916,20274,36477,217124,25658,66248,14569,49719,23254,30564,140859,77084,636085,22792,9219,37038,103681,34713,25846,108374,31505,30174,27608,1630,92751,9900,5692,7735,11840,214955,17702,6428,88526,12200,62076,17411,171225,217264,57894,29033,31215,28112,179086,198040,46713,6106,6800,88113
1070893,71156,1840188,1025279,165510,767620,420988,77603,239104,194695,292999,10479,66912,29201,449369,146544,148147,701549,65069,52269,96979,410357,181653,37616,28279,27161,381578,37159,7388,27395,22646,40150,159772,67117,62966,33379,75562,222518,7190,58870,9550,164562,130430,52461,51888,52065,44833,30520,19252,37775,269662,22682,98911,12300,109299,28200,55321,191227,45804,489063,11541,5416,52438,47123,76345,29683,19322,12769,37344,28453,4600,72698,26439,3700,9124,7861,271588,15642,17140,30986,9500,32207,12029,303792,136560,84040,9100,42680,54299,114007,147642,35616,6810,7985,34481
942125,58996,1004656,790536,138319,474639,294615,141685,263514,140961,232732,12462,111422,44332,385810,148099,143947,767320,78823,126072,75506,453622,155427,41784,7571,35609,352340,77590,5627,19967,13199,24606,121430,55999,37492,25096,46493,231561,44773,24373,8081,140458,60395,26747,39662,7210,76866,6026,19813,25493,130246,39402,35073,6940,55479,39574,21839,144292,37799,434223,10000,4000,72663,28641,63450,22549,23777,14845,35313,42282,6161,66541,7250,4255,18040,3800,304448,20659,12700,24492,6486,37637,12306,266434,103049,62487,7160,50636,31726,141222,126161,38037,3300,4632,95854
1098248,98589,792712,710589,97970,768689,287213,98080,177695,157118,356119,11202,100694,83065,574706,112067,96109,918776,84411,102783,106782,422077,202253,25830,19755,22177,720222,54261,12212,20702,12314,10188,110197,64526,31680,19060,50958,91886,63717,23563,9101,414113,65662,24115,28214,9431,191153,8222,24073,38652,182344,48478,25658,44617,37492,41486,18878,209560,43042,400953,7129,4913,51226,95793,66567,17211,17585,13000,30187,77958,6766,84749,9395,4590,12538,12730,246912,25189,6022,11838,7042,68758,9748,102862,211321,49077,5851,36785,22104,66669,172458,40306,5000,7593,30953
959605,76892,632891,622450,99174,545135,219636,48948,201639,148431,204288,13096,70020,32285,309857,148223,80782,597285,69112,50792,141950,281726,118331,25847,17191,23974,243998,73786,19368,28410,14745,30904,111418,40882,46787,22281,33495,66060,22396,74255,4755,416364,14000,21129,47292,8200,100221,20284,15978,33209,295869,39805,66070,18261,20823,19541,38067,125526,50207,210031,5453,4100,50777,54026,75651,16870,11694,1277,16607,31194,5800,77658,4308,3767,16310,6562,180445,25400,7400,12500,9800,47445,3300,137662,119930,32578,3900,24207,21138,72122,163313,16515,16364,4654,28358
794729,80966,604713,576822,111318,556168,351849,60413,196103,238021,167323,13468,52759,73489,558145,173474,76433,986293,55227,51688,88609,263676,139855,27285,14996,21488,234078,169857,23441,16748,15512,34635,140379,44342,87502,20665,229761,132778,17282,34399,3000,161674,31628,61845,32582,14524,80399,37817,35340,27578,98259,25272,30570,43776,23292,36726,46288,126058,73627,234679,9504,7775,30688,76925,45843,37312,30041,6480,15432,115907,5345,54182,4898,8703,13625,4547,97522,10652,4700,11315,6355,66769,10860,156696,126968,51479,22698,12747,49578,23913,107966,14369,4300,10278,51434
1063128,73685,935627,991527,141542,1150970,300829,57146,264871,245033,265101,16738,56767,129981,592458,161015,91241,644705,49779,41047,68577,329556,119847,38329,20412,21304,542900,172671,16824,24525,21045,47933,216938,61234,62317,23159,30105,91494,28764,113712,2513,178556,29479,32537,25347,7700,141862,33825,40243,77735,249818,33781,23580,49831,35003,20729,90387,73797,53430,418404,13050,9750,63152,119533,87551,18945,55824,22184,33172,34985,11344,119986,6998,5137,16568,10589,101774,11250,6212,11115,5446,80698,7200,163653,196573,43458,12519,35155,40550,22068,290911,19780,5000,10790,79616
726188,49640,978153,762785,75457,852091,274599,59588,249126,203012,177568,6021,58687,44383,308196,238237,72883,562184,43734,60208,85681,341055,86546,24353,25899,19155,522550,58686,4200,29430,16233,51355,144626,52932,88688,59360,39467,72810,23611,42662,6400,154266,15640,17431,15954,7155,44495,24784,26132,28971,102429,44259,9898,35282,29745,21351,37384,68524,79248,190903,14781,6543,69966,61832,36590,16954,17265,3109,22659,42746,5100,52083,9871,8300,9172,6500,131040,8351,4425,9470,11099,40037,4421,129774,161332,29944,9451,29004,49533,23014,131769,17960,7059,5800,27338
761885,33805,921395,725839,74739,600315,270001,34020,176543,145273,205959,8036,47533,110426,246685,252975,102524,486147,55282,27518,45987,274730,110600,26214,13617,15251,980733,97415,26690,15715,10858,30223,231851,76284,79068,16851,25879,138833,14125,83018,5157,160788,32119,25052,62717,5400,43415,55433,22761,38157,268413,42503,16723,43432,34048,26415,52161,43001,43561,144727,8721,5500,67601,95312,40923,17329,37241,12161,16396,40960,5601,64163,8286,11660,15528,3000,132812,27370,3487,12900,32158,45844,4315,104983,101649,29102,16162,18270,45752,26486,189504,15559,46320,3649,30050
888317,78396,513390,581382,56800,669228,266479,44092,337876,118044,148227,17808,118926,46237,276803,144433,89484,557751,44979,29508,37368,251850,81458,20079,8306,19981,784071,41853,16499,23560,17902,18199,321903,48703,106806,30780,29617,95501,24605,42264,5310,194599,34014,24321,65849,70555,50730,27743,24751,27651,334786,32602,23639,24254,32990,24209,51234,145065,60237,142808,16592,9781,46636,75658,24513,19244,12600,3934,31963,23062,2315,59419,4530,5863,11141,18018,129458,22773,14257,16542,14525,48478,4451,125843,95079,15550,10300,19445,21567,18326,113058,49318,33214,6329,28027
523400,68006,552103,495117,34309,536725,183958,48838,344278,72718,121246,14940,35944,25491,321584,117371,112991,1309235,71844,29955,37678,235557,126349,18534,6526,16620,367855,26027,10676,25798,44026,28275,175719,37769,61753,28521,31794,66978,17850,40602,3732,190308,28856,26265,16520,14709,32355,15343,23980,29598,161994,14614,8230,114931,25437,27920,37373,43070,37936,166040,14935,15770,31005,66623,48567,13181,13682,3115,14398,21451,3485,48498,5100,15540,4993,18335,211656,17615,4100,16638,11568,45750,2700,76962,89169,15054,15160,28856,19697,23443,96211,12426,2552,4533,9000
509176,71584,511955,506998,54025,353586,178270,33427,307249,102793,159114,19500,58750,85096,380902,146039,76079,1355674,74060,42329,41809,261331,113329,14810,7929,11550,305663,34234,20406,17481,23366,9096,208052,39277,68095,25157,53060,53787,9032,38374,4000,218521,38356,23082,20983,8842,29140,16244,32180,61641,221090,34418,12094,28282,33559,20514,36591,47415,45182,84191,18832,3900,22731,75310,49750,8867,25966,1800,25803,15324,2754,54632,12947,3996,6700,7900,124114,24578,17650,20296,26570,87986,3660,127778,109406,23583,3700,14386,18890,38530,98410,18424,2653,6834,39398
699875,53848,557287,533507,51402,624030,315508,31801,349654,176726,188266,10663,45290,66715,266149,73054,86079,764637,51984,42543,38041,292534,126254,27036,6169,24653,228892,19506,20161,32524,8443,100277,250499,34448,24871,35563,26887,78825,28301,18945,5200,169223,35759,15861,13083,7154,26574,29728,22520,23870,296551,18605,14219,41138,41553,23201,70608,45861,46740,120438,22320,4500,31923,57015,30233,10358,20383,2367,17094,25963,9798,38274,5938,12888,5590,11549,149970,19227,12617,31473,28726,66134,6200,108087,142677,31181,6100,14385,33191,20753,158114,6734,2551,4211,10950
501186,40325,460469,395916,45448,442884,175497,34961,201984,98458,119599,4758,44986,29473,260457,57847,72748,990739,75760,44474,27125,235121,100449,13688,6960,16900,143705,24014,22724,16993,9121,32281,95864,39116,26184,36814,41593,91768,22080,28121,8700,159348,16462,18153,18409,11373,33786,14727,25938,49087,173571,15111,13653,36845,19252,16286,59530,38710,50344,106655,15006,2658,38504,61841,49248,8090,25915,2001,21130,26102,2837,42161,16175,18187,4976,9143,103912,25304,8800,14910,6401,98452,7100,66736,108724,28321,4900,18770,30771,27671,139931,5856,2000,4714,11700
647948,31222,453718,424284,76248,407715,157350,38498,236719,74226,118312,7550,63998,34446,203795,75754,88899,592372,70793,32724,25764,171934,83049,21579,10220,33370,165427,36812,14597,18854,11257,33061,136400,44794,30381,36393,49992,86593,12710,46357,1100,136547,32825,13920,14388,5979,55200,20105,24542,27791,292302,12298,17106,49839,32682,19356,30197,38050,41181,139281,5500,21223,41426,97695,41211,16618,9563,5290,15825,28878,2150,38478,5881,5214,6000,7237,119034,12950,10829,29627,24649,82439,2562,66830,98002,19750,24900,31344,12716,22317,185539,5550,5775,3850,24900
590070,51766,485281,557651,115128,350100,129800,36678,255117,139523,124664,10303,29024,19312,476969,84175,81681,459338,64739,38194,27412,208539,116703,19736,12788,30324,189300,24449,30014,18175,11366,24794,105483,49301,69819,32187,23992,60180,6490,26868,3296,62777,30845,18600,19836,8181,48354,17694,22700,21609,122363,11132,11839,30530,20987,20047,39380,51391,51370,138004,7600,2100,49744,47126,44634,14857,16000,3200,25342,45618,7403,50103,8944,4293,6368,16540,71026,28900,47100,28068,27862,68265,5225,135993,105127,36198,4300,27719,24478,23063,66692,24473,31019,6290,21830
508962,40167,524575,603878,186858,484468,134355,26253,251732,93029,109308,4718,42602,38941,279484,70039,79753,327981,34576,45919,37705,314081,72897,76804,5164,12533,104586,41560,18289,11047,17182,9049,73277,54665,74947,28852,54179,95748,20192,46396,7181,54030,24708,23316,26658,4246,22040,8970,19943,23441,146903,9150,5391,31087,34045,28750,28809,40883,44685,140692,11315,11867,24916,70011,19940,11369,17661,2640,14977,33648,4750,38027,22827,17868,3700,12600,93102,21802,32000,9001,15722,39763,6684,39574,69662,25773,5235,40472,37286,27011,75446,49536,12450,4689,14874
585587,30481,436909,382151,111138,407261,141459,56203,223035,109223,103555,12329,75153,18884,237355,58628,84533,319639,52698,24204,51323,192430,100281,20086,9195,15379,83325,35067,24456,13690,7950,13710,91230,40125,32151,32200,20137,78063,11965,14607,4400,231410,27833,14773,12072,16137,32911,6901,15913,20397,100214,10355,3333,48808,22779,21038,39091,47136,33030,110319,10186,12286,45681,54764,18973,10432,14941,3315,19847,37619,5530,30448,17711,19326,4064,33367,122063,16209,20374,10078,8138,47279,7643,120498,103547,23145,5280,13761,81146,33137,162144,21084,15300,3992,17910
588625,101074,560914,736563,103323,322932,143288,33095,264482,238394,136534,13474,62793,118885,387394,51658,68815,345643,53404,50454,43604,265143,121660,22072,9686,18105,126854,33309,27202,14720,11590,24777,93769,41110,34785,51705,23003,47035,33177,20196,1600,166135,27960,13892,8816,14345,32857,12362,24253,31660,93790,22507,2700,32328,21668,54662,70616,69719,46943,119205,13392,31358,67096,47110,19999,13269,24549,1400,15998,50525,4900,36735,17549,9126,6890,5500,126825,17815,23856,8044,8702,33199,6850,72743,78650,23400,3280,22748,11705,16679,83559,23433,4839,2629,23423
477733,97969,650896,621739,76441,335133,225633,28335,140515,59812,152373,14772,55462,44377,271247,69354,59326,407786,30919,22014,98450,195138,167063,28079,11966,6656,161682,64357,15693,12629,8159,44499,162048,37044,56919,30888,40635,72441,40638,10885,3600,97280,27766,22044,14517,10068,45055,13021,27586,20529,135825,15509,5270,57781,35956,31593,62362,51869,57208,82855,10991,5182,48123,87302,34580,15203,22646,4000,31714,36238,5685,38142,13411,3391,15339,28800,99754,22100,4080,6461,5300,42140,4700,86208,132271,33259,2388,15069,17322,19887,115477,19610,4200,3000,28165
513013,92250,943747,479977,52383,421564,193378,56994,291830,97508,159495,5787,109237,29628,203320,82870,75636,311194,150079,42848,83780,218589,139238,24214,12730,34721,185976,71317,19396,22350,21348,22630,144614,56134,35133,41054,49314,111337,13705,32389,4953,60342,32293,26908,11910,24395,66834,26698,44463,92832,142537,13014,25209,21802,31927,63022,80902,89526,61441,106546,6967,9579,42047,29101,19315,15728,35267,6761,19475,43829,7405,46953,15936,16210,11645,6541,134123,14372,8818,10480,6451,114035,14441,115330,95340,23658,8681,16646,18562,18032,123809,35511,16850,6768,41260
522743,78273,681874,440721,35983,323164,289964,39387,232224,78506,234825,3600,35760,53902,208675,130542,233419,243238,31659,16916,64673,269917,185224,28235,9499,18617,87014,208652,18286,21030,15332,25734,220524,33190,21032,72444,80174,73140,21912,12541,6408,117086,19520,19586,46909,6101,90904,16567,27020,30962,211823,46694,24408,23489,33176,54816,66095,52676,36337,98845,13304,9055,25503,79533,23376,29157,14959,2943,17547,50013,13376,35173,15092,9056,6497,7101,94606,13528,1800,11548,5720,69401,4600,105257,68240,42075,14781,37599,20996,25738,105240,10030,10661,3999,14300
531934,92372,915497,544417,27342,342539,214479,45571,223289,100618,281481,8400,71033,35081,199074,93692,123020,289050,24773,33567,68896,229765,156954,41004,19765,36190,93496,89073,17547,25932,8749,26169,209252,60439,43887,47052,24024,97361,47120,24703,6048,103730,28510,22817,51835,10900,45440,8204,44298,31136,130190,19769,17100,32923,36618,42834,66021,59655,33755,99986,18564,7412,41255,24891,18854,41832,33403,10458,16113,46624,4956,42752,12795,4800,9135,6331,136773,34477,9906,13177,7552,61391,10146,70729,92949,61247,8410,31712,12853,32275,45097,7659,15480,2566,14305
559468,107157,869059,798774,67225,287246,209707,61658,292332,90360,200293,9378,77702,48833,286777,126723,101594,239479,31914,23910,50051,302041,169553,38675,11789,29801,174789,35580,17959,20546,10219,10760,128506,74114,40759,63230,23113,70588,81325,33112,11007,136592,64854,17100,57869,7825,34725,22066,52644,26395,99696,36585,12110,16510,45922,70823,95315,56188,50182,191569,13386,10900,51948,39032,24026,20687,28101,3769,17381,51958,7449,45340,12545,7939,7622,7705,108485,13594,12574,20484,4663,88507,7547,151343,125555,43156,4500,26382,14255,23850,61987,9655,7300,7081,15225
506244,152519,1063164,712783,52665,317548,289417,52355,232144,83179,239687,7800,108259,47272,319533,102241,143342,288502,37553,29769,50916,252685,377735,27595,22465,24576,95975,49530,32633,18625,36410,29714,125528,87271,35238,44404,27673,76596,15899,10309,5940,81587,25932,30078,19755,8212,27349,17698,39414,26362,123051,23650,21895,17787,30050,102272,76994,54018,37217,183185,14478,8285,19179,46774,21235,26600,173401,3742,18727,41692,2800,37706,9020,7982,5350,6413,137037,16206,11998,19096,12978,56087,7074,131138,84763,40633,5750,16992,20864,21934,71271,19878,51046,2900,13198
801158,119302,885769,790119,55664,570255,399956,48005,559511,92697,296859,4685,73067,85774,268439,127919,103044,274624,39257,19916,53788,233208,279254,26590,16382,31614,142130,43644,21091,20306,77688,40834,121057,45403,45615,45645,26705,90132,20676,14273,7233,104696,25034,24461,40777,9934,32664,18917,41767,32036,161036,11956,11290,29353,55519,56325,55831,99207,55149,160036,15927,17121,44251,49757,34815,23052,17321,4716,18932,86312,3714,37937,9725,8697,6402,6800,131850,18553,7649,11348,14580,73052,5018,82086,145281,23389,5500,19487,23193,30685,106611,31314,20242,10303,17803
953110,61611,752621,552419,66340,656518,216438,62159,398740,199404,272736,6716,101401,151107,261566,131020,109419,427523,43010,22942,83368,228063,308892,23237,16288,33950,143939,72799,17300,31553,50980,57170,111986,65118,55939,51632,36554,81678,26747,33862,3341,107816,58602,30795,29603,17951,52681,20846,66476,34846,181282,17063,11785,25781,45889,125217,75833,109146,44979,157586,27704,10576,27688,85823,18071,18390,17155,4260,30508,84095,4862,54833,9824,6644,18088,14904,152462,37628,16572,13832,18016,79843,10908,164118,109272,32812,9326,20539,18017,32953,265296,20484,8907,11175,132361
1000732,95197,1115098,888147,68110,643753,291278,68927,510690,202544,282822,13335,62799,70602,310184,137375,190451,479375,106080,49193,81488,541497,273077,34042,28416,33044,183114,86170,22036,52982,15950,49416,155506,52780,72783,57650,44135,82044,30770,104177,5500,151338,32530,29640,28390,54522,71698,21632,70754,41056,253308,18522,16278,78080,71993,77342,124682,61920,45942,171306,22826,14330,55013,59981,20091,22332,18093,12859,39785,97331,3700,52659,9798,9842,13788,23828,145372,94505,10815,18074,18461,65490,12804,167758,196805,30296,12070,32501,27551,47172,343855,23704,17050,3833,21399
650974,60264,756189,762866,81731,915650,262809,56762,327066,184593,240472,11584,73773,45770,294194,147045,125022,434897,72768,44122,109030,247255,337171,26287,22152,28496,303310,76670,38972,63612,18228,47226,177250,60698,76245,51052,52659,254059,29643,20267,5500,128931,31611,39346,30676,19544,86992,22074,58772,77966,314132,15022,15377,32318,40545,84399,94834,63615,36803,238510,17315,8815,28794,49777,25652,25986,12013,6379,29287,88440,3900,47845,10617,12716,4300,32098,111067,66190,8261,17446,23152,46154,8500,149728,180738,36103,7900,28861,26923,64996,168992,18920,10959,5993,36386
866726,71563,814214,902643,71291,751202,336627,63927,353382,141185,307521,14635,73812,80008,436627,176422,136505,565183,48383,57300,131592,467324,406103,35603,29299,45605,258576,125682,29527,41447,24100,60923,225117,84007,124869,78628,71453,577914,31604,55869,8462,220926,57227,44319,59811,22450,88912,37329,103877,73523,447564,20484,64525,48756,67092,68692,110500,133800,53443,241140,24226,14203,73151,50849,30779,33406,20555,13856,51683,75100,7317,71184,16399,20568,10825,35642,258278,77963,12910,28971,22684,76593,9971,255133,224354,58720,9976,54895,35192,88102,325743,28753,27192,10045,59999
1548865,105961,1043371,1042142,135610,1353671,411523,148947,559202,167435,350234,20585,118794,106343,406140,251108,178715,802352,228745,92712,173742,773941,588789,86687,29247,74974,269057,170201,32446,93748,40632,69005,315021,84296,95910,98377,70423,431460,38193,99240,10200,206767,65078,77405,44478,21376,116905,71327,116914,80781,520509,65198,22338,116896,168200,96240,229744,144762,106744,418095,31507,28101,86936,91829,26393,28397,40454,16880,44297,102206,6221,148179,20141,19591,12534,35756,431117,133857,28877,65573,23332,197893,12730,266263,232599,47941,15805,44791,41034,103898,446342,46869,26880,9149,62666
3197484,387785,4335415,2002981,346586,3798517,1233918,501444,1291146,453416,934271,48842,477090,465766,558324,522030,513552,1861586,165156,154111,418605,1281873,582908,163277,104401,131409,1335679,639937,86026,180497,144354,184365,883925,477585,667967,244919,202899,588811,113455,395173,56613,889766,171190,156301,242615,133871,576625,186490,360915,280321,1176880,287235,216177,224778,532513,375088,461484,588277,325011,799031,138719,132661,186959,265074,74651,94761,116590,41439,222323,235097,51756,436162,101205,70334,72896,91991,2608217,383128,91405,115140,111615,374409,115175,521921,515309,168587,92598,169968,115947,362072,502622,139437,57998,30256,134590
543766,37766,765294,309826,75730,552488,206407,83957,176622,91411,179481,6788,66367,75697,95603,94223,118929,157824,36819,22497,17050,141955,78594,26327,9288,28417,135521,41883,3711,29109,16634,48125,81486,45599,39343,31194,17084,23241,23084,20286,7683,44029,15088,16730,22154,16311,20046,6394,27090,29693,211341,11823,16012,19599,24958,44911,21887,9222,4861,56618,8681,5504,29166,12336,9251,7806,11776,2401,39650,4654,4278,74012,3505,2334,9193,2164,53748,13089,2920,9791,4320,5998,3734,23604,63524,19090,1442,52732,9121,1390,36660,3561,1119,1420,4838
1259258,174547,1597612,2309013,350559,1005330,701070,258714,395205,191190,201629,48592,82392,395892,747049,79627,100788,451452,299621,47499,107120,347254,236343,38138,11670,26981,397847,143908,9650,10114,28077,125034,97089,41885,285002,25161,47352,191127,91368,53681,3348,161025,10307,26765,69151,8633,35978,33166,30569,65783,1712270,8752,6570,92571,13727,70960,48300,46893,15158,287783,21554,3726,103011,35969,42324,8283,34864,1697,119504,67575,8509,77262,6500,3419,12426,11138,107632,11666,3981,22191,3153,16590,3353,86678,117117,58183,8122,826789,25904,21057,74300,19803,7763,4031,35274
1429872,245098,2354720,3265157,471959,1640812,572562,156713,504184,181462,197685,53052,152700,401272,875517,102779,207634,445420,344727,74018,133828,884743,119119,37966,19165,60021,431874,136152,23153,21106,23388,105694,167988,36242,135751,65690,105498,283850,45631,40382,8245,298483,34401,16250,64929,24281,12850,32594,47040,75153,1264885,31399,25543,145374,34173,213346,29609,41517,46568,192651,18652,10367,41507,72915,30361,15104,35368,9197,31941,54634,11922,93509,14100,8824,9826,19950,141562,19356,6378,45786,15108,59530,4920,121416,199231,95114,12479,679729,36021,23027,98900,23810,1670,10297,33249
1213176,225395,1060704,2647564,478763,1387861,551886,153626,821793,190169,166860,35572,221122,538389,803262,163182,183119,458588,346714,32339,95368,400651,81419,83295,16109,60839,472436,114784,23940,16510,41923,139386,249696,33742,165078,42285,33150,239641,61970,41419,3500,116527,46700,10491,95127,13118,35467,30221,48809,63875,1153471,13773,29076,58617,42578,111271,33635,86770,34585,291933,48976,3672,62047,97455,112227,21700,49331,5718,31647,106922,6133,108376,23544,2100,18728,9268,165317,11372,3100,21785,9296,116248,8687,204195,169391,41785,4900,1049570,50229,18496,157274,17471,5000,20026,36217
1037818,185173,1059823,1857182,348850,1803759,369052,203674,621540,211461,229684,10977,238902,266678,922303,175934,470343,364304,283499,57522,96555,381889,128394,43059,17552,58587,631183,92665,18970,19659,61811,90895,277959,49035,83908,38356,34789,210648,25876,39570,3500,97140,24492,16986,110947,28489,25485,44896,67250,82214,973201,19588,48628,90665,201191,113861,43713,65837,41798,247062,29034,6849,41064,95996,19851,13828,45747,3044,42868,109061,3550,128797,18820,4854,15730,6330,105432,9198,9200,21714,11552,80190,7893,503497,126027,33454,8070,439056,24972,26323,145635,20173,4780,5255,23786
1312132,145106,1132700,1168269,174975,485315,379931,286952,500269,170093,166273,9518,161005,156885,1272208,137469,173993,273943,324371,30121,27135,309685,116566,59736,20095,38729,618368,80417,36278,19885,21383,129599,293489,50070,75481,38931,35528,182894,18899,32745,4700,185871,34143,19300,54190,29729,55223,30474,60321,65178,1259497,41761,23271,93460,45631,81699,45385,38516,34741,176061,18685,5600,118175,41419,50297,12446,57797,19713,104449,70025,8342,76309,25418,5754,11369,6700,125840,12200,72680,32880,24588,62451,9352,264324,97848,137426,43057,254543,24156,73817,404115,12334,207384,14419,18700
1836775,107659,975922,2059886,284287,1019348,454798,116371,675020,136654,290752,14042,184674,245738,561514,155330,200028,316490,274178,27247,23635,566199,74166,59232,30708,51265,502635,110264,12207,20758,16574,75508,370171,52281,59412,39414,36926,280497,35957,58630,3800,123152,54582,15948,100141,88972,25536,24548,51549,47893,626303,13856,24535,146256,81171,44368,40578,61909,33544,204230,25564,12529,86212,65916,37109,9514,21112,29196,84323,59069,5855,97043,16017,5422,18722,37558,95651,9800,11622,36778,38049,33823,7231,226135,136647,132490,28983,309434,50816,47799,180830,15124,8280,4187,33306
1111534,166603,885880,1497065,274921,1098914,354140,179102,936273,136107,376197,12060,281306,261670,537278,114825,135835,307788,294473,19229,86932,428920,78730,66511,14073,39530,337885,76356,6900,19049,15184,126026,277408,45602,46731,22000,23858,91954,25335,39390,5657,120303,38627,9300,55683,27694,42429,29014,46021,42475,686026,9699,15402,141923,39990,62082,45796,42841,64860,70947,26179,9200,42792,63017,34094,7587,14764,6142,48928,150386,2000,139190,31332,5430,10615,7050,94143,72291,7228,33072,21275,25042,11419,87352,119070,21336,10726,239491,28274,12947,311790,40801,10869,2100,37453
790038,118237,834812,1259829,199637,435743,393870,112565,667458,138538,210672,8932,165809,154249,482443,102609,208840,268214,145730,27351,48162,552708,53460,79704,20520,50851,353761,87373,11246,10647,19255,169266,393070,40371,70598,35241,65839,137451,13627,48405,3744,210836,49031,17825,75646,27798,70885,51657,49184,54125,514701,25080,8950,68581,50035,70778,45585,54416,45958,235548,27734,6950,60958,59748,23879,8848,35007,25277,70368,134898,3161,62619,30241,4950,8113,11400,93663,11415,5300,35853,23900,19847,8849,81783,122396,23365,20676,316142,31928,100795,322034,42595,20781,3565,49650
1106448,177874,1020885,2535016,317716,825762,295109,130332,606608,109922,185152,14334,117547,172200,470972,117616,138910,301196,212579,48949,35966,365174,112774,125104,26083,52331,233153,136177,10991,14000,10660,62196,257503,78953,70311,24947,31714,81865,23460,53917,6621,145953,25511,12311,37506,15121,19577,147544,36579,64635,442119,10380,22906,89420,41818,109207,56398,57947,73623,98702,49651,7700,26593,63124,53861,4600,108605,4540,90057,131071,4061,48134,19167,4301,30983,10230,98995,7742,3000,48710,17732,31843,5863,122254,303397,18460,22067,259459,50053,80348,137342,33853,20468,2820,23979
835937,111324,731387,1555998,290994,584820,403193,99652,777445,198268,167622,17185,133594,96124,854862,109572,198425,306027,202523,26388,40173,236256,103400,46995,22418,60137,552672,126326,21059,11925,13788,59395,249171,149212,79612,33446,28355,94854,22619,36446,7723,105990,34344,11221,58501,35928,19695,35123,25820,113433,595960,13923,9678,63410,56037,67972,49206,117782,76063,109670,15131,21447,34438,90414,128163,7934,46190,12754,55499,129873,1759,74493,39717,5326,23667,10035,113516,10920,16900,47055,17809,23324,3510,165388,234253,23060,50404,338051,42950,62776,209235,13305,12236,1406,46879
990564,88717,933804,1903052,188565,445856,239329,75528,512855,119710,214362,5500,122742,142624,787900,103095,154967,356223,294466,34934,62087,324937,126076,34874,37023,41562,326660,187376,35362,17806,16786,67740,206901,44935,86972,35337,28932,146409,37909,46583,4390,47768,46666,11692,59670,35895,38503,51190,43035,61688,612732,12778,17966,86342,38326,29080,32716,83423,116132,128086,11518,21198,39128,47575,95758,13965,28318,7502,47756,399038,12197,66502,37677,7163,19742,16047,74533,10225,2837,91611,10044,25857,46038,165390,114611,37399,30091,485143,22752,7300,149294,38250,9500,3009,34418
1008482,132452,1475765,3060497,160480,493477,316530,112283,539239,129369,197669,24811,143033,102231,1356564,92620,88278,432394,254636,19726,42219,521816,162076,58234,20877,36833,222397,131854,11880,14101,15030,49926,264499,42917,64172,66809,135740,103406,95712,50601,2730,62976,39612,14928,27271,49102,72048,113602,78870,105879,716960,7369,12339,36161,59409,51069,38163,49334,65161,167349,13400,39669,34785,90397,95848,16784,18624,3200,29975,123469,1200,56135,47063,3110,26534,9795,113832,8847,3900,70329,21175,22042,6900,95355,333643,132604,26920,216068,34702,7955,136050,26048,10320,3000,50527
807617,87856,1091241,2812505,211333,1260813,258865,111318,609354,94681,227655,12825,93652,165030,553874,81940,126626,335487,175255,22361,53843,341760,101103,73524,19007,65599,176931,89303,31610,20550,17758,47031,273978,54345,84926,45840,45919,96053,56024,65687,14980,117835,28512,10768,34706,59704,38862,49717,36161,54406,628763,28295,51120,29446,56397,53594,42449,46622,57145,217368,22659,11096,67757,78125,92944,33545,15163,3700,79630,65220,5018,57572,28232,7000,10700,28500,107219,7415,4500,71159,10073,60360,9238,131353,161320,190456,13306,425371,27417,13876,156979,17950,9749,5372,25540
